Fri Dec 23 13:25:21 2022 -- New position of the end effector: x = 0.016045, z = 0.000000
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.579664, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.536333, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.503879, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.521976, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.383804, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.363801, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.480457, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.510525, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.284720, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.397857, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.358357, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.334829, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.436983, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.260365, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.313333, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.237828, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.252691, z = 1.559418
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.252691, z = 1.644389
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.339452, z = 1.644389
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.339452, z = 1.644437
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.344447, z = 1.644437
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.120367, z = 1.644437
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.303295, z = 1.644437
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.303295, z = 1.532111
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.303295, z = 1.608144
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.303295, z = 1.590474
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.303295, z = 1.536352
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.303295, z = 1.517303
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.173616, z = 1.517303
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.173616, z = 1.459222
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.173616, z = 1.464358
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.173616, z = 1.503317
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.228960, z = 1.503317
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.075223, z = 1.503317
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.134583, z = 1.503317
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.154652, z = 1.503317
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.045696, z = 1.503317
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.045696, z = 1.504219
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.158649, z = 1.504219
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.158649, z = 1.373560
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.158649, z = 1.408137
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.009069, z = 1.408137
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.120760, z = 1.408137
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.120760, z = 1.371229
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.120760, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.025994, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.090500, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.959852, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 2.051224, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.916858, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.871546, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.863059, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.915610, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.917645, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.840791, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.828290, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.937330, z = 1.342311
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.937330, z = 1.330613
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.824185, z = 1.330613
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.824185, z = 1.278326
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.832284, z = 1.278326
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.832284, z = 1.350481
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.849087, z = 1.350481
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.872140, z = 1.350481
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.781879, z = 1.350481
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.721306, z = 1.350481
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.721306, z = 1.311910
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.717801, z = 1.311910
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.735536, z = 1.311910
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.735536, z = 1.342158
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.628494, z = 1.342158
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.628494, z = 1.256092
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.628494, z = 1.305112
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.628494, z = 1.268983
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.628494, z = 1.160226
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.612867, z = 1.160226
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.613513, z = 1.160226
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.613513, z = 1.224209
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.613513, z = 1.190450
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.710170, z = 1.190450
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.710170, z = 1.121095
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.710170, z = 1.194692
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.636768, z = 1.194692
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.636768, z = 1.189836
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.636768, z = 1.141137
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.636768, z = 1.081145
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.636768, z = 1.047307
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.636768, z = 1.117943
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.549896, z = 1.117943
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.549896, z = 1.097692
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.549896, z = 1.077721
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.549896, z = 1.064453
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.549896, z = 1.021610
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.549896, z = 1.018834
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.549896, z = 0.934851
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.549896, z = 0.994782
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.554989, z = 0.994782
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.513874, z = 0.994782
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.513874, z = 0.948063
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496884, z = 0.948063
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496884, z = 0.874070
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.579697, z = 0.874070
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.558116, z = 0.874070
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.558116, z = 0.901753
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.558116, z = 0.852539
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.852539
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.887348
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.872226
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.812185
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.789616
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.825528
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.812809
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.775709
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.725457
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.732358
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.496882, z = 0.683746
Fri Dec 23 13:27:04 2022 -- New position of the end effector: x = 1.436376, z = 0.683746
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.409811, z = 0.683746
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.409811, z = 0.697302
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.401920, z = 0.697302
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.401920, z = 0.669466
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.401920, z = 0.643731
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.426343, z = 0.643731
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.426343, z = 0.682032
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.479204, z = 0.682032
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.396557, z = 0.682032
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.396557, z = 0.638046
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.396557, z = 0.593007
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.434463, z = 0.593007
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.334386, z = 0.593007
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.334386, z = 0.591453
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.334386, z = 0.594751
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.410259, z = 0.594751
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.289418, z = 0.594751
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.289418, z = 0.567996
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.377568, z = 0.567996
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.377568, z = 0.556131
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.382440, z = 0.556131
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.382440, z = 0.553302
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.382440, z = 0.499506
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.335953, z = 0.499506
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.243768, z = 0.499506
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.237226, z = 0.499506
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.193827, z = 0.499506
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.273705, z = 0.499506
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.160342, z = 0.499506
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.160342, z = 0.475633
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.233031, z = 0.475633
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.233031, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.171121, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.169349, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.153429, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.103059, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.138841, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.148456, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.062793, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.087521, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.047869, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.016242, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.043022, z = 0.476683
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.043022, z = 0.464684
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 1.007270, z = 0.464684
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 0.953696, z = 0.464684
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 0.980538, z = 0.464684
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 0.980538, z = 0.459209
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 0.910990, z = 0.459209
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 0.910990, z = 0.438762
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 0.910990, z = 0.398514
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 0.910990, z = 0.380740
Fri Dec 23 13:27:05 2022 -- New position of the end effector: x = 0.910990, z = 0.372451
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.910990, z = 0.365796
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.906912, z = 0.365796
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.906912, z = 0.348960
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.921400, z = 0.348960
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.919004, z = 0.348960
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.919004, z = 0.342847
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.919004, z = 0.330883
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.919004, z = 0.289832
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.882224, z = 0.289832
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.882224, z = 0.253655
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.866694, z = 0.253655
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.866694, z = 0.229540
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.866694, z = 0.194376
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.866694, z = 0.173492
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.866694, z = 0.127064
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.840633, z = 0.127064
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.822712, z = 0.127064
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.815686, z = 0.127064
Fri Dec 23 13:27:06 2022 -- New position of the end effector: x = 0.802739, z = 0.127064
